,Article Name,view_count,size,min_size,max_size,Article Namespace,page_namespace,page_title,date,edits,minor_edits,view_count_talk,size_talk,min_size_talk,max_size_talk,Article Namespace_talk,page_namespace_talk,page_title_talk,date_talk,edits_talk,minor_edits_talk
6292817,%E9%82%A6%E5%B0%BC%E6%97%B6%E6%97%B6%E5%BD%A9%E5%AE%A2%E6%88%B7%E7%AB%AF%E4%B8%8B%E8%BD%BD%E7%BD%91%E5%9D%80%E3%80%90%E6%80%BB%E4%BB%A3QQ460888108%E3%80%91%E6%8A%80%E5%B7%A7%E4%B8%8E%E5%AE%9E%E6%88%98%E6%94%BB%E7%95%A5%E9%87%8D%E5%BA%86%E5%A8%B1%E4%B9%90%E5%B9%B3%E5%8F%B0%E8%AE%A1%E5%88%92%E8%BD%AF%E4%BB%B6%E5%BC%80%E5%A5%96%E7%BD%91%E5%87%A4%E5%87%B0%E6%B1%9F%E8%A5%BF%E5%AE%9D%E5%85%B8%E5%8F%B7%E7%A0%8112,1.0,7252.0,7252.0,7252.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9714481,Erbringende,1.0,6480.0,6480.0,6480.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2132092,Fastest_goals_in_association_football,33.0,54842.0,23826.0,119217.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1582865,"Topanga,_California",213.0,481577.0,117572.0,2596444.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3484552,Staryi_Chortoryisk,10.0,19307.0,10962.0,36522.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4020994,Mens_Sana_Monographs,7.0,26557.0,9355.0,65652.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6119805,Kikuyu_grass,5.0,17407.0,11827.0,39724.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10058492,Roman_Catholic_Diocese_of_Ponta_de_Pedras,1.0,9048.0,9048.0,9048.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6780450,Herborn_station,2.0,11193.0,11193.0,11193.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2843420,%EC%8B%9C%EA%B7%B8%EB%84%90_ost_part_1,2.0,50868.0,50868.0,50868.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4345784,Bingo_wings,5.0,27077.0,21658.0,43330.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2796198,"Wetton,_Staffordshire",6.0,41586.0,21895.0,98448.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2049828,Cyanoform,11.0,11721.0,10454.0,20921.0,0.0,,,20160401,0.0,0.0,1.0,7457.0,7457.0,7457.0,1.0,,,,,
8193338,Soci%C3%A9t%C3%A9_des_Missions_Etrang%C3%A8res_de_Paris,1.0,275904.0,275904.0,275904.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6033302,Dash_to_safety,1.0,6497.0,6497.0,6497.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2169228,General_Cinemas,3.0,30406.0,30402.0,30414.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6471171,Krajn%C3%A9,5.0,22432.0,8973.0,35892.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7388213,Jerdon%27s_Bush_Chat,1.0,10260.0,10260.0,10260.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
916398,List_of_Fremont_Unified_School_District_elementary_schools,15.0,34017.0,17415.0,131182.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5162924,Stefan_Bolohan,1.0,6503.0,6503.0,6503.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8059068,Corps_To_Reduce_Lake_O_Releases_But_Little_Relief_Expected_For_South_Florida,1.0,27784.0,27784.0,27784.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8012292,2012_National_People%27s_Congress,4.0,33999.0,17172.0,84482.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9353447,Repair_2Bservices,1.0,6504.0,6504.0,6504.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6338847,Beechcraft_AT-6,1.0,28630.0,28630.0,28630.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8230470,Zernogo,1.0,6472.0,6472.0,6472.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9394042,Turbonilla_halanychi,1.0,8146.0,8146.0,8146.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2341815,LibertarianCommunism,2.0,165040.0,165032.0,165049.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5083582,Nutriway,4.0,27166.0,13057.0,43610.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5428277,List_of_county_magistrates_of_Kinmen,9.0,43358.0,10767.0,86834.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5415952,Kvitkovice_%28Ceske_Budejovice_District%29,1.0,11692.0,11692.0,11692.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2866705,2nd%20World%20Scout%20Jamboree,1.0,11604.0,11604.0,11604.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1930438,Balian%E2%80%93Low_theorem,12.0,12162.0,7926.0,32614.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8049222,Category%3A2009_in_the_Netherlands,1.0,34990.0,34990.0,34990.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8959444,Al_Walid_ibn_Zidan,2.0,10793.0,10793.0,10793.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8011814,2009_Missouri_Tigers_football_team,1.0,33608.0,33608.0,33608.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8859050,National_Supercomputing_Center_in_Tianjin,1.0,12003.0,12003.0,12003.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3849297,"Eureka,_Lawrence_County,_Indiana",2.0,9792.0,9792.0,9793.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6161732,Municipal_Transportation_Agency,1.0,15539.0,15539.0,15539.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
453281,Doctor_of_Letters,201.0,150116.0,11610.0,648366.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
318391,Chamaecrany,1.0,6476.0,6476.0,6476.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9046612,Israel_Casado,1.0,8045.0,8045.0,8045.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8036641,Bepaalde-tijd,1.0,6485.0,6485.0,6485.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5590618,Zuni_Cafe,6.0,25792.0,9371.0,65687.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3754414,Black_August_(album),6.0,21184.0,9543.0,67730.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5508648,Robert_Zildjian,16.0,13812.0,8630.0,17268.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1697847,Victor_Wahltuch,2.0,18966.0,8671.0,29261.0,0.0,,,20160401,0.0,0.0,1.0,8312.0,8312.0,8312.0,1.0,,,,,
7335409,Dither_tuned_magnetron,1.0,6519.0,6519.0,6519.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9926949,Char-Broil_Outdoor_Grill_Top_Lid_-_Model_G651-8201-W1,1.0,6603.0,6603.0,6603.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2400240,Maurolycus_(crater),2.0,26428.0,11298.0,41558.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10017460,Maryland_State_Route_103,1.0,15471.0,15471.0,15471.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
17013,14th_Golden_Rooster_Awards,2.0,9914.0,9914.0,9914.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9801435,Osvaldo_Norberto_Santos,1.0,6538.0,6538.0,6538.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1474060,Sun_Ship,31.0,29533.0,14355.0,91262.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
533039,"Fairfield,_Victoria",25.0,41270.0,13550.0,133272.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5046789,Mahmoud_Khedr,1.0,6501.0,6501.0,6501.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8371820,Mammary_uptake_rate,1.0,6512.0,6512.0,6512.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7105834,Irving_Park_Historic_District,4.0,12054.0,12048.0,12056.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2876390,Aap_Ka_Aana_Dil_Dhadkana_-_Kurukshetra_Kumar_Sanu_%26_Alka_Yagnik_(BluRay)_720p_HD,1.0,6730.0,6730.0,6730.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3045758,Edmund_Quincy_%281681%E2%80%931737%29,1.0,57472.0,57472.0,57472.0,0.0,0.0,Edmund_Quincy_%281681%E2%80%931737%29,20160401.0,1.0,1.0,,,,,,,,,,
6479581,Liechtenstein_at_the_1960_Winter_Olympics,2.0,48888.0,48885.0,48891.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4424775,Edmond_Pope,12.0,10448.0,7742.0,15502.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3946618,John_W._Heavey,1.0,50661.0,50661.0,50661.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2148005,Former_arctic_monkeys_members,1.0,14203.0,14203.0,14203.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10052019,R297_highway_%28Russia%29,1.0,12801.0,12801.0,12801.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7564591,Battle_of_Daraa_city_(2015),1.0,32409.0,32409.0,32409.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1022810,Max_Mosley,179.0,447064.0,114096.0,1026941.0,0.0,,,20160401,0.0,0.0,2.0,15505.0,15504.0,15506.0,1.0,,,,,
8839906,Locavorian,1.0,18236.0,18236.0,18236.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4670436,Rainham_War_Memorial,9.0,27488.0,19676.0,89990.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3199524,Kenneth%20Macdonald%20Beaumont,1.0,14008.0,14008.0,14008.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7561246,B%C3%B6bikon,3.0,16912.0,16912.0,16912.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6452157,Jacob_brown,1.0,24534.0,24534.0,24534.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7633407,Haselbury_Plucknett,7.0,35597.0,17679.0,73072.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7911694,Marino_%C5%A0arlija,1.0,7854.0,7854.0,7854.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
207788,Bay_Shore_Park,5.0,28256.0,16944.0,33944.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5107139,Practical_Drafting_for_the_HVAC_Trades,1.0,6553.0,6553.0,6553.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9321457,Money_market_futures,1.0,14110.0,14110.0,14110.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6530770,Palsana,3.0,19542.0,19542.0,19543.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5385427,Indian_Porn_Sex_Movie,1.0,6524.0,6524.0,6524.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1701162,Vidrus,3.0,16848.0,9373.0,29262.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
629792,Governor_Cuomo,3.0,6978.0,6968.0,6983.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1184692,Panama_Limited_(Amtrak),4.0,34083.0,25519.0,51042.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
170669,Atherospermataceae,7.0,11303.0,11297.0,11307.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7998740,Zacarias_ferreira_corre_mi_amor_audio_original_2012,1.0,6591.0,6591.0,6591.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1124061,Nick_Sagan,48.0,32188.0,12393.0,92705.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3617118,Wrestling_at_the_1980_Summer_Olympics_%E2%80%93_Men%27s_freestyle_90_kg,7.0,27004.0,11402.0,93614.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
209775,Beatriz_Salom%C3%B3n,6.0,16471.0,8235.0,24711.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5051506,Mark_Graison,1.0,23358.0,23358.0,23358.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
302106,Carnitine_palmitoyltransferase_I,112.0,128645.0,26524.0,389041.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4190049,The_House_of_Blue_Lights,8.0,11306.0,9690.0,19380.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1336205,Rudnik_(Ljubljana),3.0,38646.0,17883.0,80174.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7824787,Chaminade-Julienne_Catholic_High_School,1.0,21157.0,21157.0,21157.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5189068,Tolkienist,2.0,31569.0,31569.0,31569.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9849816,Tang-e_Moshkan,1.0,19790.0,19790.0,19790.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3186609,Julian_Ringhof,14.0,14384.0,10264.0,30810.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8914864,Taysacs,1.0,41290.0,41290.0,41290.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9813193,Preston_Robert_(Bob)_Tisch,1.0,15067.0,15067.0,15067.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1764126,William_Kay_(scholar),3.0,24803.0,9867.0,39739.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7992578,Vukan_of_Serbia,1.0,17229.0,17229.0,17229.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8033498,Bannalp,3.0,7391.0,7391.0,7391.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9116840,RichardLand,1.0,24534.0,24534.0,24534.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5863909,Rolf_Haris,1.0,54096.0,54096.0,54096.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3379167,Pochette_Surprise_(Surprise_Package),8.0,13832.0,9210.0,41544.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5062864,Mino_(TV_series),1.0,17647.0,17647.0,17647.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6503368,Microsoft_Internet_Explorer_4.0,3.0,41932.0,27955.0,55910.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4017844,Mazda_Proceed_Marvie,1.0,31904.0,31904.0,31904.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
834976,Karl_Munro,22.0,46765.0,28947.0,86844.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3491730,Sub_Rosa_(label),21.0,95378.0,8133.0,418208.0,0.0,,,20160401,0.0,0.0,1.0,8958.0,8958.0,8958.0,1.0,,,,,
8442156,Talk%3AList_of_Mike_Hammer%2C_Private_Eye_episodes,1.0,26141.0,26141.0,26141.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9463360,Commonwealth_of_Independent_States_Cup_2010,1.0,247869.0,247869.0,247869.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2725832,Van_Wert%2C_OH,1.0,18582.0,18582.0,18582.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8904387,Special%3AExport/Macrobius,1.0,7407.0,7407.0,7407.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8663421,Shkylev,1.0,6471.0,6471.0,6471.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6552774,Remember_Love,5.0,18973.0,6884.0,28461.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
355524,Closure_(Agents_of_S.H.I.E.L.D.),79.0,64088.0,17463.0,216193.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9655221,Acrobatic_Rock%27n%27Roll,2.0,12218.0,12218.0,12218.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9102782,Pedro_L%C3%B3pez_P%C3%A9rez_de_Tudela,1.0,8928.0,8928.0,8928.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9782177,Melanchtonweg_RandstadRail_station,1.0,10142.0,10142.0,10142.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
511679,Eridanus,13.0,11955.0,8221.0,24663.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8922800,Tony_Hedin,2.0,8226.0,8226.0,8226.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7843506,Dubuque%13Wisconsin_Bridge,1.0,4675.0,4675.0,4675.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
146583,Antoine_Marcel_Lemoine,2.0,19527.0,9249.0,29805.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2738660,Vyacheslav_Ivanovich_Lebedev,6.0,22291.0,10559.0,36368.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8662133,Sex_change_(disambiguation),2.0,7343.0,7343.0,7343.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2531558,Quebec_Route_344,5.0,19576.0,12718.0,23006.0,0.0,,,20160401,0.0,0.0,1.0,9000.0,9000.0,9000.0,1.0,,,,,
4654695,Pizzo_dei_Tre_Signori,9.0,56832.0,10242.0,131072.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1558015,Theobald_II_of_Blois,8.0,14681.0,9826.0,33984.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2482796,Ozmlus,2.0,24291.0,24291.0,24291.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9740782,Hitler%27s_Second_Book,1.0,16743.0,16743.0,16743.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9814637,Psara_jasiusalis,2.0,52162.0,52162.0,52162.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1540735,The_Myspace_Transmissions_(NOFX_EP),4.0,13843.0,10379.0,20762.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5107051,Poyatos,1.0,13247.0,13247.0,13247.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10187769,Joanneumite,,,,,,,,20160401,0.0,0.0,1.0,7568.0,7568.0,7568.0,1.0,,,,,
894928,Leninma,1.0,6470.0,6470.0,6470.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7811447,Big%20Ben,1.0,13411.0,13411.0,13411.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7382385,International_Megan%27s_Law,2.0,16913.0,16913.0,16913.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6361503,Cham-e_Mir_Bak,1.0,15393.0,15393.0,15393.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1819815,1378_(km),3.0,9363.0,9363.0,9363.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2230277,HotChalk,16.0,14122.0,8882.0,29190.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3002992,Cosmically_Conscious,2.0,30641.0,30638.0,30644.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1294359,Regional_geology,11.0,24007.0,12230.0,65553.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2888444,Alan_McCrabbe,5.0,21179.0,0.0,63440.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6783087,Hollywood_Review_of_1929,2.0,19498.0,19498.0,19499.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7712160,Qipanmo_Station,1.0,6500.0,6500.0,6500.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8350587,Joseph_Zimmermann,1.0,8096.0,8096.0,8096.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3994784,LoI,2.0,7882.0,7882.0,7882.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5221633,%E8%B0%B7%E7%A7%8D,1.0,6513.0,6513.0,6513.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9353560,Republican_Forces_of_C%C3%B4te_d%27Ivoire,1.0,11840.0,11840.0,11840.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2624624,Special_Moves,43.0,28887.0,11767.0,58851.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5488541,Pierre_Barbet_(physician),13.0,16045.0,9054.0,30422.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9706780,Dominique_X.,1.0,24589.0,24589.0,24589.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7763403,WGC-Cadillac_Match_Play,4.0,26202.0,19650.0,39300.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4313094,Ammar_El-Sherei,1.0,11263.0,11263.0,11263.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1182782,Paleo-Arctic_Tradition,11.0,36093.0,11860.0,98972.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7013513,Banks_Talks_Movie_Roles_That_Gained_Him_Attention,1.0,26434.0,26434.0,26434.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4648764,Periklis_Pierrakos-Mavromichalis,5.0,17417.0,17414.0,17422.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
138984,Animal_Logic,68.0,56525.0,21511.0,129943.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5193613,Trusts_Act,13.0,51324.0,7826.0,245840.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3765143,Bryan_Barnett,6.0,33177.0,11267.0,88004.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2126517,F.C._Pampilhosa,15.0,99277.0,11337.0,500250.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
695230,Holder_v._Humanitarian_Law_Project,39.0,28598.0,13243.0,103918.0,0.0,,,20160401,0.0,0.0,1.0,8192.0,8192.0,8192.0,1.0,,,,,
5967694,Adele_van_der_Pluijm-Vrede,1.0,14895.0,14895.0,14895.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3620500,Wyoming_Highway_159,1.0,35243.0,35243.0,35243.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2607011,Sigourney_Bandjar,6.0,11762.0,11750.0,11783.0,0.0,,,20160401,0.0,0.0,1.0,10288.0,10288.0,10288.0,1.0,,,,,
2965035,Cambogia/,7.0,6523.0,6518.0,6526.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1338434,Runt._The_Ballad_of_Todd_Rundgren,72.0,37925.0,12658.0,151922.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9582117,Rakshak_film_jankar_rimix_song,1.0,6549.0,6549.0,6549.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8575074,Hale_cycle,2.0,54357.0,54357.0,54357.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
588601,GPS_drawing,16.0,18327.0,10796.0,43565.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5248200,"All_Saints_High_School_(Washington,_D.C.)",2.0,13056.0,13055.0,13057.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5919943,True_yellow_mombin,1.0,17991.0,17991.0,17991.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3030046,Dirt_(disambiguation),19.0,16160.0,9354.0,28062.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
753397,Island_Pond_(disambiguation),1.0,6952.0,6952.0,6952.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2814785,Winson_Green_Outer_Circle_tram_stop,5.0,23273.0,12760.0,64345.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6138397,Looks%20That%20Kill,1.0,13169.0,13169.0,13169.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9019274,File%3AMalta_-_Sliema_-_Triq_it-Torri_-_Il_Fortizza_03_ies.jpg,1.0,37249.0,37249.0,37249.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8231112,articles_for_deletion/chaloklowa_chickasaw,1.0,11101.0,11101.0,11101.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8092146,Glulam_Beam,1.0,19205.0,19205.0,19205.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7140245,MRDP_theorem,3.0,13884.0,13882.0,13888.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7168646,Open_Media_Stack,1.0,13391.0,13391.0,13391.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9230525,Csor,1.0,7143.0,7143.0,7143.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9527797,Kiladi,2.0,48580.0,48580.0,48580.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4395805,Crassonotidae,2.0,9089.0,9086.0,9093.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
45207,2011_Asia-Pacific_Rally_Championship_season,2.0,88424.0,88422.0,88427.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
122967,Amarja,10.0,24358.0,10884.0,79092.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7612412,Farm_to_Market_Road_869_(Texas),1.0,11774.0,11774.0,11774.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
195594,Banoo_Main_Teri_Dulhann,272.0,164484.0,28114.0,337146.0,0.0,,,20160401,0.0,0.0,1.0,11740.0,11740.0,11740.0,1.0,,,,,
10229823,Grey%27s_Spring,,,,,,,,20160401,0.0,0.0,1.0,7902.0,7902.0,7902.0,1.0,,,,,
2490646,Park_Lane_Learning_Trust,2.0,4821.0,0.0,9642.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
57197,2nd_Belorussian_Front,38.0,59948.0,13478.0,209103.0,0.0,,,20160401,0.0,0.0,1.0,8485.0,8485.0,8485.0,1.0,,,,,
8596220,"Kamalpaya_Glacier,_Pakistan",1.0,6538.0,6538.0,6538.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9495380,Gaucelm_Faidit_discography,1.0,0.0,0.0,0.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
165868,Ashley_Furniture_Industries,81.0,42124.0,11415.0,80017.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9861076,Tullamore_Knights,2.0,48922.0,48922.0,48922.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7788087,AR_8,1.0,17395.0,17395.0,17395.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9994854,"K%C3%BCrk%C3%A7%C3%BCler,_Bolu",1.0,8345.0,8345.0,8345.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9083189,Ministry_of_Culture_and_Enlightenment_(Norway),1.0,10513.0,10513.0,10513.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7593941,DNA_methylation],1.0,4665.0,4665.0,4665.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9404920,Wolbramsky_(surname),1.0,6519.0,6519.0,6519.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1853214,891_ABC_Adelaide,4.0,23764.0,13495.0,54573.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1362698,Sandman_%28disambiguation%29,1.0,39318.0,39318.0,39318.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1844023,2014_in_Ireland,8.0,67176.0,41989.0,125967.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9346080,Prarmphistomum_cervi,1.0,6512.0,6512.0,6512.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10089753,Tild%C3%B3,1.0,6511.0,6511.0,6511.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4419241,Dryer_Thing,1.0,6489.0,6489.0,6489.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
